STUDENT_ID,CLASSIFICATION,PRIMARY_COLLEGE,SECONDARY_COLLEGE,HC_OR_COE,USAGE_OVER_LAST_90_DAYS
934617000,Freshman,College of Engineering,N/A,COE,0
934617024,Junior,College of Engineering,N/A,COE,9
934617061,Junior,College of Science,N/A,HC,0
934617089,Sophomore,College of Science,N/A,HC,0
934617098,Junior,College of Liberal Arts,College of Health,HC,0
934617103,Junior,College of Engineering,N/A,Both,6
934617121,Junior,College of Science,N/A,HC,2
934617122,Freshman,College of Engineering,N/A,Both,4
934617178,Sophomore,College of Science,N/A,HC,0
934617188,Sophomore,College of Science,N/A,HC,0
934617225,Sophomore,College of Engineering,N/A,Both,1
934617257,Junior,College of Engineering,N/A,COE,5
934617287,Sophomore,College of Engineering,N/A,COE,0
934617304,Sophomore,College of Science,N/A,HC,0
934617305,Sophomore,College of Science,N/A,HC,13
934617308,Sophomore,College of Engineering,N/A,COE,23
934617373,Junior,College of Engineering,N/A,Both,3
934617377,Sophomore,College of Engineering,N/A,COE,0
934617379,Sophomore,College of Engineering,N/A,Both,1
934617525,Sophomore,College of Engineering,N/A,COE,0
934617539,Junior,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,2
934617550,Graduate,College of Engineering,N/A,COE,0
934617580,Graduate,College of Engineering,N/A,COE,0
934617588,Sophomore,College of Engineering,N/A,Both,1
934617676,Senior,College of Engineering,College of Agricultural Sciences,COE,0
934617696,Sophomore,College of Engineering,N/A,COE,4
934617701,Junior,College of Engineering,N/A,COE,1
934617855,Freshman,College of Engineering,N/A,COE,4
934617984,Sophomore,College of Engineering,N/A,COE,0
934618066,Senior,College of Engineering,N/A,COE,0
934618082,Senior,College of Science,"College of Earth, Ocean, and Atmospheric Sciences",HC,0
934618090,Junior,College of Engineering,N/A,COE,10
934618205,Graduate,College of Engineering,N/A,COE,6
934618250,Graduate,College of Engineering,N/A,COE,5
934618275,Junior,College of Engineering,N/A,COE,0
934618568,Freshman,College of Engineering,N/A,COE,2
934618667,Junior,College of Engineering,College of Science,COE,0
934618823,Junior,College of Engineering,N/A,COE,0
934618867,Freshman,College of Engineering,N/A,COE,0
934618905,Sophomore,College of Engineering,N/A,COE,0
934618929,Graduate,College of Engineering,N/A,COE,0
934618939,Graduate,College of Engineering,N/A,COE,0
934619305,Graduate,College of Engineering,N/A,COE,4
934619307,Junior,College of Engineering,N/A,Both,0
934619311,Senior,College of Engineering,N/A,COE,1
934619489,Graduate,College of Engineering,N/A,COE,0
934620059,Sophomore,College of Liberal Arts,N/A,HC,0
934620137,Sophomore,College of Engineering,N/A,COE,3
934620222,Freshman,College of Agricultural Sciences,N/A,HC,0
934620401,Senior,College of Engineering,N/A,COE,4
934620478,Freshman,College of Engineering,N/A,COE,2
934620915,Senior,College of Engineering,N/A,COE,1
934620966,Sophomore,College of Engineering,N/A,COE,0
934621017,Senior,College of Engineering,N/A,COE,3
934621065,Sophomore,College of Engineering,N/A,COE,3
934621070,Junior,College of Engineering,N/A,COE,0
934621701,Senior,College of Engineering,N/A,COE,3
934621711,Senior,College of Science,N/A,HC,0
934621727,Senior,College of Engineering,N/A,COE,6
934621756,Senior,College of Engineering,N/A,COE,0
934621833,Junior,College of Engineering,N/A,COE,12
934621834,Senior,College of Engineering,N/A,COE,11
934621962,Freshman,College of Engineering,N/A,COE,1
934622111,Graduate,College of Engineering,N/A,COE,3
934622346,Graduate,College of Engineering,N/A,COE,6
934622407,Freshman,College of Engineering,N/A,COE,6
934622690,Senior,College of Agricultural Sciences,N/A,HC,0
934622908,Senior,College of Engineering,N/A,COE,1
934623340,Senior,College of Engineering,N/A,COE,6
934623637,Junior,College of Engineering,N/A,COE,10
934623917,Sophomore,College of Engineering,N/A,COE,2
934623982,Freshman,College of Engineering,N/A,COE,13
934624920,Senior,College of Engineering,N/A,COE,2
934625026,Sophomore,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,14
934625233,Junior,College of Engineering,N/A,COE,5
934625254,Sophomore,College of Agricultural Sciences,N/A,HC,5
934626325,Sophomore,College of Engineering,N/A,COE,7
934627885,Sophomore,College of Engineering,N/A,COE,0
934627974,Sophomore,College of Engineering,N/A,COE,0
934628017,Junior,College of Liberal Arts,N/A,HC,0
934628038,Sophomore,College of Science,N/A,HC,1
934628212,Graduate,College of Engineering,N/A,COE,1
934628499,Sophomore,College of Engineering,N/A,COE,1
934628654,Junior,College of Engineering,N/A,COE,5
934628944,Graduate,College of Engineering,N/A,COE,5
934629342,Senior,College of Engineering,N/A,COE,3
934629656,Junior,College of Science,N/A,HC,4
934629666,Freshman,College of Engineering,N/A,COE,0
934629734,Junior,College of Engineering,N/A,COE,0
934629845,Graduate,College of Engineering,N/A,COE,2
934630195,Senior,College of Engineering,N/A,COE,10
934630851,Senior,College of Engineering,College of Agricultural Sciences,Both,2
934631885,Sophomore,College of Engineering,N/A,COE,4
934632129,Freshman,College of Engineering,N/A,COE,0
934632221,Sophomore,College of Engineering,N/A,COE,6
934632635,Senior,College of Engineering,N/A,COE,3
934632688,Sophomore,College of Agricultural Sciences,N/A,HC,1
934632741,Sophomore,College of Engineering,N/A,COE,4
934632979,Graduate,College of Engineering,N/A,COE,0
934633506,Graduate,College of Engineering,N/A,COE,1
934633574,Graduate,College of Engineering,N/A,COE,0
934633689,Sophomore,College of Engineering,N/A,COE,0
934633896,Sophomore,College of Engineering,N/A,COE,0
934634721,Junior,College of Engineering,N/A,COE,4
934634741,Sophomore,College of Engineering,N/A,COE,0
934634747,Senior,College of Engineering,N/A,Both,7
934635057,Freshman,College of Engineering,N/A,COE,2
934635193,Graduate,College of Engineering,N/A,COE,0
934635580,Junior,College of Engineering,N/A,COE,0
934635758,Graduate,College of Engineering,N/A,COE,3
934635763,Senior,College of Engineering,N/A,COE,0
934636085,Graduate,College of Engineering,N/A,COE,1
934636086,Junior,College of Engineering,N/A,COE,4
934636111,Graduate,College of Engineering,N/A,COE,0
934636146,Senior,College of Engineering,N/A,COE,2
934636185,Junior,College of Engineering,N/A,COE,0
934636197,Sophomore,College of Engineering,N/A,COE,11
934636415,Graduate,College of Engineering,N/A,COE,0
934636638,Senior,College of Engineering,N/A,COE,2
934637287,Graduate,College of Engineering,N/A,COE,0
934637289,Freshman,College of Agricultural Sciences,N/A,HC,2
934637332,Senior,College of Engineering,N/A,COE,0
934637661,Junior,College of Engineering,N/A,COE,0
934637812,Freshman,College of Liberal Arts,N/A,HC,7
934637864,Junior,College of Engineering,N/A,COE,5
934638016,Freshman,College of Engineering,N/A,COE,1
934638030,Sophomore,College of Agricultural Sciences,N/A,HC,1
934638153,Sophomore,College of Engineering,N/A,COE,7
934638282,Junior,College of Science,N/A,HC,3
934638398,Senior,College of Engineering,N/A,COE,0
934638461,Graduate,College of Engineering,N/A,COE,0
934638499,Freshman,College of Liberal Arts,N/A,HC,3
934638593,Freshman,College of Agricultural Sciences,N/A,HC,18
934638819,Sophomore,College of Engineering,N/A,COE,12
934638837,Freshman,College of Engineering,N/A,COE,6
934638928,Freshman,College of Science,N/A,HC,1
934639031,Junior,College of Engineering,N/A,COE,9
934639067,Graduate,College of Engineering,N/A,COE,4
934639210,Graduate,College of Engineering,N/A,COE,1
934640031,Freshman,College of Engineering,N/A,COE,0
934640069,Junior,College of Engineering,N/A,COE,1
934640417,Graduate,College of Engineering,N/A,COE,0
934641243,Sophomore,College of Engineering,N/A,COE,1
934641352,Freshman,College of Engineering,N/A,COE,7
934641399,Junior,College of Engineering,N/A,COE,2
934641953,Graduate,College of Engineering,N/A,COE,2
934642175,Freshman,College of Engineering,N/A,COE,3
934643007,Graduate,College of Engineering,N/A,COE,0
934643151,Graduate,College of Engineering,N/A,COE,2
934643288,Junior,College of Liberal Arts,N/A,HC,0
934643954,Junior,College of Engineering,College of Science,COE,12
934644388,Sophomore,College of Engineering,N/A,Both,2
934644394,Graduate,College of Engineering,N/A,COE,0
934644439,Freshman,College of Engineering,N/A,COE,2
934644566,Junior,College of Science,N/A,HC,9
934644756,Junior,College of Engineering,N/A,COE,5
934644869,Freshman,College of Engineering,N/A,COE,5
934645036,Graduate,College of Engineering,N/A,COE,1
934645098,Junior,College of Engineering,N/A,COE,9
934645124,Junior,College of Engineering,N/A,COE,0
934645217,Junior,College of Agricultural Sciences,N/A,HC,3
934645220,Junior,College of Liberal Arts,N/A,HC,0
934645549,Sophomore,College of Engineering,N/A,COE,8
934645606,Senior,College of Engineering,N/A,COE,4
934646045,Sophomore,College of Engineering,N/A,Both,0
934646499,Freshman,College of Engineering,N/A,COE,2
934646665,Graduate,College of Engineering,N/A,COE,1
934646888,Junior,College of Engineering,N/A,COE,2
934647003,Freshman,College of Agricultural Sciences,N/A,HC,4
934647111,Freshman,College of Engineering,N/A,COE,8
934647140,Sophomore,College of Engineering,N/A,COE,10
934647148,Freshman,College of Engineering,N/A,COE,11
934647162,Sophomore,College of Agricultural Sciences,N/A,HC,3
934647185,Sophomore,College of Engineering,N/A,COE,13
934647205,Sophomore,College of Engineering,N/A,COE,10
934647274,Sophomore,College of Engineering,College of Agricultural Sciences,Both,5
934647275,Freshman,College of Engineering,N/A,COE,10
934647297,Junior,College of Science,N/A,HC,9
934647471,Freshman,College of Engineering,N/A,COE,7
934647549,Junior,College of Engineering,N/A,COE,17
934647690,Junior,College of Liberal Arts,N/A,HC,2
934647708,Sophomore,College of Science,N/A,HC,3
934647792,Freshman,College of Engineering,N/A,COE,3
934648378,Freshman,College of Engineering,N/A,COE,1
934648426,Freshman,College of Engineering,N/A,COE,3
934648664,Freshman,College of Engineering,N/A,Both,18
934648822,Graduate,College of Engineering,N/A,COE,0
934648887,Junior,College of Health,N/A,HC,4
934649165,Freshman,College of Engineering,N/A,COE,8
934649549,Freshman,College of Engineering,N/A,COE,3
934649559,Freshman,College of Agricultural Sciences,N/A,HC,1
934649849,Freshman,College of Engineering,N/A,COE,6
934649867,Sophomore,College of Engineering,N/A,COE,6
934649898,Freshman,College of Engineering,N/A,COE,9
934649906,Sophomore,College of Engineering,N/A,COE,6
934650142,Freshman,College of Business,N/A,HC,2
934650365,Sophomore,College of Engineering,N/A,COE,6
934650790,Junior,University Exploratory Study,N/A,HC,3
934651032,Freshman,College of Engineering,N/A,Both,3
934651034,Freshman,College of Engineering,N/A,COE,15
934651057,Junior,College of Science,N/A,HC,5
934651062,Freshman,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,3
934651069,Sophomore,Pre-Engineering Program,"College of Earth, Ocean, and Atmospheric Sciences",HC,4
934651073,Freshman,College of Engineering,N/A,COE,1
934651146,Freshman,College of Science,N/A,HC,3
934651160,Sophomore,College of Engineering,N/A,COE,4
934651202,Freshman,College of Engineering,N/A,COE,9
934651586,Sophomore,College of Engineering,N/A,COE,2
934651770,Freshman,College of Engineering,N/A,COE,11
934651802,Freshman,College of Engineering,N/A,COE,3
934651824,Junior,College of Engineering,N/A,Both,8
934651950,Freshman,College of Engineering,N/A,COE,1
934651954,Freshman,College of Engineering,N/A,COE,1
934651966,Sophomore,College of Engineering,N/A,COE,1
934651967,Freshman,College of Engineering,N/A,COE,3
934652017,Graduate,College of Engineering,N/A,COE,2
934652046,Graduate,College of Engineering,N/A,COE,4
934652241,Freshman,College of Engineering,N/A,COE,4
934652272,Junior,College of Science,College of Engineering,Both,6
934652286,Freshman,College of Engineering,N/A,COE,3
934652290,Freshman,College of Engineering,N/A,Both,3
934652300,Freshman,College of Engineering,N/A,COE,17
934652324,Freshman,College of Engineering,N/A,Both,5
934652331,Freshman,College of Engineering,N/A,COE,19
934652361,Freshman,College of Engineering,N/A,COE,7
934652370,Sophomore,College of Engineering,N/A,Both,6
934652372,Freshman,College of Engineering,N/A,COE,3
934652572,Freshman,College of Forestry,N/A,HC,4
934652613,Sophomore,College of Science,N/A,HC,3
934652637,Sophomore,College of Business,N/A,HC,4
934652766,Junior,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,23
934652810,Sophomore,College of Engineering,N/A,COE,10
934652828,Freshman,College of Engineering,N/A,COE,9
934653066,Sophomore,College of Engineering,N/A,COE,18
934653112,Junior,College of Education,College of Science,HC,10
934653296,Sophomore,College of Engineering,N/A,COE,6
934653306,Freshman,College of Liberal Arts,N/A,HC,1
934653457,Freshman,College of Engineering,N/A,COE,5
934653474,Junior,College of Engineering,N/A,COE,18
934653484,Sophomore,College of Forestry,N/A,HC,13
934653520,Freshman,College of Engineering,N/A,COE,10
934653530,Sophomore,College of Science,N/A,HC,3
934653554,Freshman,College of Engineering,College of Agricultural Sciences,COE,12
934653570,Sophomore,College of Engineering,N/A,Both,11
934653582,Sophomore,College of Engineering,N/A,Both,10
934653600,Freshman,College of Engineering,N/A,COE,5
934653754,Freshman,College of Engineering,N/A,Both,18
934653874,Freshman,College of Engineering,N/A,COE,2
934653879,Freshman,College of Engineering,N/A,COE,3
934653931,Junior,College of Engineering,N/A,COE,3
934653961,Sophomore,College of Engineering,N/A,COE,5
934654142,Freshman,College of Business,N/A,HC,3
934654274,Graduate,College of Engineering,N/A,COE,7
934654291,Junior,College of Engineering,N/A,COE,8
934654382,Freshman,College of Engineering,N/A,COE,2
934654392,Sophomore,College of Science,N/A,HC,3
934654429,Junior,College of Engineering,College of Business,Both,11
934654434,Freshman,College of Engineering,N/A,COE,1
934654480,Freshman,College of Engineering,N/A,COE,3
934654592,Graduate,College of Engineering,N/A,COE,2
934654661,Sophomore,College of Engineering,N/A,COE,1
934654679,Freshman,College of Engineering,N/A,COE,5
934654730,Sophomore,College of Engineering,N/A,COE,2
934654736,Freshman,College of Engineering,N/A,COE,3
934654899,Freshman,College of Education,N/A,HC,9
934654944,Freshman,College of Engineering,N/A,COE,2
934654962,Sophomore,College of Engineering,N/A,Both,6
934654992,Sophomore,College of Science,N/A,HC,3
934655023,Sophomore,College of Science,N/A,HC,6
934655025,Sophomore,College of Science,N/A,HC,9
934655042,Sophomore,College of Engineering,N/A,Both,14
934655081,Sophomore,College of Engineering,N/A,COE,13
934655083,Sophomore,College of Engineering,N/A,Both,9
934655138,Graduate,College of Engineering,N/A,COE,1
934655142,Freshman,College of Liberal Arts,N/A,HC,2
934655181,Freshman,College of Engineering,N/A,COE,7
934655228,Freshman,College of Engineering,N/A,COE,5
934655291,Freshman,College of Engineering,N/A,COE,5
934655322,Freshman,College of Engineering,N/A,COE,2
934655388,Freshman,College of Engineering,N/A,COE,5
934655390,Freshman,College of Science,College of Liberal Arts,HC,1
934655401,Freshman,College of Engineering,N/A,COE,4
934655414,Freshman,College of Engineering,N/A,COE,2
934655454,Sophomore,College of Engineering,N/A,Both,3
934655465,Freshman,College of Engineering,N/A,COE,3
934655496,Freshman,College of Engineering,N/A,COE,11
934655517,Freshman,College of Engineering,N/A,Both,8
934655524,Sophomore,College of Agricultural Sciences,N/A,HC,3
934655529,Junior,College of Engineering,N/A,COE,18
934655567,Freshman,College of Engineering,N/A,COE,1
934655576,Freshman,College of Science,N/A,HC,15
934655612,Graduate,College of Engineering,N/A,COE,1
934655719,Freshman,College of Engineering,N/A,COE,19
934655781,Freshman,College of Liberal Arts,N/A,HC,8
934655829,Sophomore,College of Engineering,N/A,COE,3
934655880,Sophomore,College of Engineering,N/A,COE,3
934656020,Freshman,College of Science,N/A,HC,3
934656095,Sophomore,College of Engineering,N/A,COE,5
934656124,Sophomore,College of Engineering,N/A,COE,19
934656256,Freshman,College of Engineering,N/A,COE,5
934656258,Freshman,College of Engineering,N/A,Both,22
934656364,Freshman,College of Engineering,N/A,COE,3
934656367,Sophomore,College of Engineering,N/A,COE,7
934656446,Freshman,College of Engineering,N/A,Both,7
